Period,Address,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Latitude,Longitude
2004-12-16T0:0:0,london bushy park,63.4,72.8,68.3,63,83.44,,18.3,,61.33,0,4,,21.1,,1015.4,-33.09275,27.7539
2004-12-17T0:0:0,london bushy park,66.3,84.6,73.1,64.6,76.01,87.2,11.1,,118.22,0,0,,22.7,,1010,-33.09275,27.7539
2004-12-18T0:0:0,london bushy park,63.6,74,68.9,61.3,77.88,,22.6,,193.44,0.1,4,,22.3,,1016.7,-33.09275,27.7539
2004-12-19T0:0:0,london bushy park,63.6,75.4,69.3,62.4,79.59,,17.2,,76.67,0.1,8,,23.5,,1016.5,-33.09275,27.7539
2004-12-20T0:0:0,london bushy park,63.2,74,70.4,67.2,89.86,,10.1,,72.78,0,4,,15.4,,1011.6,-33.09275,27.7539
2004-12-21T0:0:0,london bushy park,69.1,81.1,73.9,69.4,86.46,84.7,7.9,,192.89,0,0,,18.1,,1009.5,-33.09275,27.7539
2004-12-22T0:0:0,london bushy park,61.8,79.9,70.8,66,85.42,,17.1,,153.11,0.8,12,,19.7,,1010.4,-33.09275,27.7539
2004-12-23T0:0:0,london bushy park,64,77.8,71.7,65.2,80.54,,17.1,,183.4,0.3,8,,24.7,,1011.4,-33.09275,27.7539
2004-12-24T0:0:0,london bushy park,66.5,76.7,71.8,68.5,89.99,,18.3,,58.3,0.9,8,,19,,1010.2,-33.09275,27.7539
2004-12-25T0:0:0,london bushy park,66.4,84.4,75.2,66,74.98,87.1,11.3,,138.5,0,0,,24.8,,1005.7,-33.09275,27.7539
2004-12-26T0:0:0,london bushy park,63.8,78.1,72.2,66.8,83.72,,11.4,,189.11,0.1,4,,20,,1008.7,-33.09275,27.7539
2004-12-27T0:0:0,london bushy park,66.5,78.4,71.5,67.9,88.61,,15.9,,217.67,0.1,8,,17.5,,1011.7,-33.09275,27.7539
2004-12-28T0:0:0,london bushy park,63.2,72.5,68.7,65.6,90.24,,7.9,,153.22,0,12,,15.4,,1016.7,-33.09275,27.7539
2004-12-29T0:0:0,london bushy park,65.9,83.9,74.8,69,83.01,88.6,19,,115.78,0,4,,20.4,,1008.1,-33.09275,27.7539
2004-12-30T0:0:0,london bushy park,62,77,69.9,61.5,75.59,,19.2,,240.8,0,0,,22.3,,1010.5,-33.09275,27.7539
2004-12-31T0:0:0,london bushy park,62,66.4,64.6,63.5,96.15,,14.9,,194.78,0.9,11.54,,1.6,,1021.5,-33.09275,27.7539
2005-1-1T0:0:0,london bushy park,64,66.3,64.8,63.7,96.49,,14.8,,183.11,2.1,16,,1.6,,1021.6,-33.09275,27.7539
2005-1-2T0:0:0,london bushy park,59.6,65.4,63.6,62.6,96.56,,14,,94.22,2.3,16,,1.4,,1020.8,-33.09275,27.7539
2005-1-3T0:0:0,london bushy park,59.6,69.8,66.4,64.5,93.63,,12.8,,117,0.7,8,,4,,1014.9,-33.09275,27.7539
2005-1-4T0:0:0,london bushy park,62,78.2,71,67.2,88.37,,19.5,,76.5,0.2,4,,23.3,,1013.8,-33.09275,27.7539
2005-1-5T0:0:0,london bushy park,65.9,76.3,71.1,64.7,81.37,,15.8,,232.5,0,0,,17.6,,1015.2,-33.09275,27.7539
2005-1-6T0:0:0,london bushy park,66.4,83.3,74.9,69.9,84.92,88.9,21.9,,133.24,0,0,,10.6,,1012.3,-33.09275,27.7539
2005-1-7T0:0:0,london bushy park,63.2,82.5,73.9,68,83.02,88.5,20.8,,197.87,0,0,,8.5,,1009.6,-33.09275,27.7539
2005-1-8T0:0:0,london bushy park,57.3,71.7,67.6,60.6,78.96,,13.9,,233.05,0,0,,11.5,,1018.1,-33.09275,27.7539
2005-1-9T0:0:0,london bushy park,56.6,71.7,65.5,57,75.98,,20.8,,182.96,0.1,8,,10.7,,1022.1,-33.09275,27.7539
2005-1-10T0:0:0,london bushy park,60.9,77.1,70,63.4,80.54,,25.3,,88.04,0.1,4,,12.9,,1014.8,-33.09275,27.7539
2005-1-11T0:0:0,london bushy park,67.3,77.1,71.5,66.3,83.89,,18.3,,194.29,0,4,,11.6,,1011.8,-33.09275,27.7539
2005-1-12T0:0:0,london bushy park,65.7,70.1,67.6,64.1,88.65,,9.3,,139.88,0.1,8,,8.1,,1019.3,-33.09275,27.7539
2005-1-13T0:0:0,london bushy park,66.3,73.5,70.6,65.6,84.81,,19.5,,135.26,0.2,8,,10.5,,1014.5,-33.09275,27.7539
2005-1-14T0:0:0,london bushy park,64.5,75.4,70.5,65,83.27,,19.5,,242.42,0,8,,10.2,,1012.1,-33.09275,27.7539
2005-1-15T0:0:0,london bushy park,60.8,75.3,68.4,58.5,72.07,,20.5,,255.16,0,4,,13.3,,1017.3,-33.09275,27.7539
2005-1-16T0:0:0,london bushy park,60.8,75.3,67.9,57.4,69.92,,16.1,,160.84,0,4,,13.7,,1018.9,-33.09275,27.7539
2005-1-17T0:0:0,london bushy park,62.2,79.1,72.4,64.9,78.18,,19.5,,71.83,0,0,,13.3,,1015.8,-33.09275,27.7539
2005-1-18T0:0:0,london bushy park,71.2,79.4,75,71.6,89.48,,18.3,,84.38,0.1,4,,9.8,,1018.8,-33.09275,27.7539
2005-1-19T0:0:0,london bushy park,70.6,80.7,75.9,70.5,83.59,85.5,24.2,,68.44,0,4,,13.7,,1014.7,-33.09275,27.7539
2005-1-20T0:0:0,london bushy park,69.4,75.3,71.9,68.8,90.21,,13.7,,93.12,0.1,4,,7,,1009.2,-33.09275,27.7539
2005-1-21T0:0:0,london bushy park,68.1,78.9,72.3,67.8,86.2,,15,,214.32,0,4,,12.7,,1006.3,-33.09275,27.7539
2005-1-22T0:0:0,london bushy park,68,78.1,72.4,65.2,78.63,,13.9,,244.87,0,4,,12.3,,1008,-33.09275,27.7539
2005-1-23T0:0:0,london bushy park,64.5,77.1,69.8,60.6,73.04,,19.5,,253.96,0,0,,13.6,,1011.3,-33.09275,27.7539
2005-1-24T0:0:0,london bushy park,60.7,75.3,68.3,54.5,62.48,,16.9,,256.67,0,4,,13.7,,1012,-33.09275,27.7539
2005-1-25T0:0:0,london bushy park,62.7,80.7,70.4,59.4,69.61,80.6,25.3,,244.4,0,0,,12.8,,1013.5,-33.09275,27.7539
2005-1-26T0:0:0,london bushy park,63.6,73.5,68.5,61.2,78.26,,16.1,,206.54,0.1,8,,13.4,,1015,-33.09275,27.7539
2005-1-27T0:0:0,london bushy park,63.6,81,73.3,64,73.91,83,20.8,,100.32,0.1,4,,13.3,,1006.7,-33.09275,27.7539
2005-1-28T0:0:0,london bushy park,68.4,78.9,73.5,64.6,74.05,,12.6,,167.35,0,0,,13.7,,1009.8,-33.09275,27.7539
2005-1-29T0:0:0,london bushy park,65.6,78.1,71,65.8,84.16,,20.8,,79.14,0,8,,13.1,,1014,-33.09275,27.7539
2005-1-30T0:0:0,london bushy park,65.5,79.1,70.7,67.2,89.31,,26.4,,101.4,1,8,,7.9,,1010.5,-33.09275,27.7539
2005-1-31T0:0:0,london bushy park,64.5,78.9,71.7,65.3,81.07,,12.8,,225.76,0,4,,12.7,,1010.4,-33.09275,27.7539
2005-2-1T0:0:0,london bushy park,66.3,78,72.3,65.1,78.56,,10.4,,158.78,0,4,,13.4,,1014.5,-33.09275,27.7539
2005-2-2T0:0:0,london bushy park,67.2,82.5,75.5,69.4,81.75,88.5,25.8,,65.48,0,0,,13.3,,1011.5,-33.09275,27.7539
2005-2-3T0:0:0,london bushy park,63.1,84.3,74.3,67.6,81.35,86,17.2,,189.64,0.5,12,,10.1,,1010.7,-33.09275,27.7539
2005-2-4T0:0:0,london bushy park,62.6,77.4,67.9,58.3,72.48,,25.8,,251.32,0.6,8,,13.7,,1020.9,-33.09275,27.7539
2005-2-5T0:0:0,london bushy park,61.7,74.4,67.9,56.3,67.16,,10.3,,166.04,0,0,,13,,1023.9,-33.09275,27.7539
2005-2-6T0:0:0,london bushy park,59.1,77.1,70,58.3,67.56,,25.3,,57.92,0,0,,13.9,,1018.6,-33.09275,27.7539
2005-2-7T0:0:0,london bushy park,66.2,84,74.9,62.9,67,86.6,19.5,,132.72,0,0,,13.1,,1009.6,-33.09275,27.7539
2005-2-8T0:0:0,london bushy park,69.9,78.9,74,67.9,81.81,,17.1,,237.76,0.1,8,,10.9,,1014.7,-33.09275,27.7539
2005-2-9T0:0:0,london bushy park,68.1,73.5,70.5,66.9,88.82,,11.5,,153.79,1.8,12,,7.8,,1015,-33.09275,27.7539
2005-2-10T0:0:0,london bushy park,67.7,75.8,71.9,66.9,84.76,,13.9,,97.92,0.1,8,,12.5,,1012.1,-33.09275,27.7539
2005-2-11T0:0:0,london bushy park,64.9,77.1,69.4,64.5,85.04,,19.5,,228.46,0.1,4,,9.9,,1018.1,-33.09275,27.7539
2005-2-12T0:0:0,london bushy park,66.2,77.2,70.5,61.8,74.85,,24.2,,65,0.4,8,,12,,1017.3,-33.09275,27.7539
2005-2-13T0:0:0,london bushy park,64.5,82.1,70.5,62.7,77.75,83.2,21.9,,242.84,0,4,,12.9,,1012.1,-33.09275,27.7539
2005-2-14T0:0:0,london bushy park,62.7,75.9,70.5,62.9,77.49,,10.3,,241.84,0,0,,13.2,,1015.2,-33.09275,27.7539
2005-2-15T0:0:0,london bushy park,68.1,77.1,71.5,63,75.32,,9.2,,244.4,0,4,,10.9,,1018.5,-33.09275,27.7539
2005-2-16T0:0:0,london bushy park,67.7,80.5,73.6,68.9,85.64,83.8,25.3,,120.25,0,4,,12,,1016.2,-33.09275,27.7539
2005-2-17T0:0:0,london bushy park,65.4,80.7,72.6,67.3,84.12,84.1,15,,145.44,0.4,12,,10.1,,1011.2,-33.09275,27.7539
2005-2-18T0:0:0,london bushy park,63.8,77.1,71.2,64.8,81.06,,12.8,,176.88,0.6,8,,13.1,,1013.9,-33.09275,27.7539
2005-2-19T0:0:0,london bushy park,67.7,80.7,72.1,67.9,87.22,84.1,16.1,,146.04,0.3,8,,11.6,,1011.4,-33.09275,27.7539
2005-2-20T0:0:0,london bushy park,67.2,77.1,71.8,67.4,86.57,,9.2,,184.48,0.6,4,,11.2,,1016.6,-33.09275,27.7539
2005-2-21T0:0:0,london bushy park,69.7,77.1,72.6,67.9,85.68,,15.1,,70.92,0,4,,6.5,,1015.5,-33.09275,27.7539
2005-2-22T0:0:0,london bushy park,69.1,80.7,74.5,69.9,86.1,84.7,16.1,,103,0,0,,12.2,,1012.6,-33.09275,27.7539
2005-2-23T0:0:0,london bushy park,68.1,80.7,72.4,67,83.58,83.4,12.8,,234.04,0,0,,12.6,,1012.7,-33.09275,27.7539
2005-2-24T0:0:0,london bushy park,68.1,77.1,71.7,63.3,75.58,,18.3,,239.39,0,0,,13.3,,1007.9,-33.09275,27.7539
2005-2-25T0:0:0,london bushy park,65.3,73.3,69.3,61.1,75.91,,13.9,,249.56,0,4,,12.2,,1015.1,-33.09275,27.7539
2005-2-26T0:0:0,london bushy park,64,77.1,70.5,64.7,82.47,,11.4,,246.52,0,4,,13.7,,1018.9,-33.09275,27.7539
2005-2-27T0:0:0,london bushy park,67.2,78.9,72.6,66.8,82.54,,12.8,,252.46,0,8,,14.1,,1019.7,-33.09275,27.7539
2005-2-28T0:0:0,london bushy park,66.3,78.9,72.4,67.7,85.74,,12.8,,206.04,0,4,,13.3,,1017.1,-33.09275,27.7539
2005-3-1T0:0:0,london bushy park,65,78.9,72.7,65.9,79.97,,9.2,,189.29,0,4,,13.7,,1016.8,-33.09275,27.7539
2005-3-2T0:0:0,london bushy park,63.2,79.2,71.8,64.7,79.24,,10.3,,147.36,0,4,,13.3,,1018.2,-33.09275,27.7539
2005-3-3T0:0:0,london bushy park,64.1,78.9,71.1,64.7,80.98,,11.4,,193.17,0,4,,12.2,,1021.3,-33.09275,27.7539
2005-3-4T0:0:0,london bushy park,64.1,78.9,71.4,63.3,76.98,,17.2,,129.76,0,0,,13.1,,1019.2,-33.09275,27.7539
2005-3-5T0:0:0,london bushy park,64.5,84.3,73.6,65.3,76.59,87.6,19.5,,91.67,0,0,,12.8,,1011.5,-33.09275,27.7539
2005-3-6T0:0:0,london bushy park,64.9,80.7,71.1,65,81.56,84.1,24.2,,194.44,0.1,8,,10.9,,1007.5,-33.09275,27.7539
2005-3-7T0:0:0,london bushy park,64.5,68.1,66.4,64.3,93.01,,13.9,,264.32,0.4,12,,7.7,,1011.9,-33.09275,27.7539
2005-3-8T0:0:0,london bushy park,61.8,69.9,65.6,62.3,89.3,,12.8,,236.56,0.6,12,,11.9,,1011.8,-33.09275,27.7539
2005-3-9T0:0:0,london bushy park,59.1,77.1,68.5,61.7,80.11,,20.6,,126.96,0,8,,14,,1011.6,-33.09275,27.7539
2005-3-10T0:0:0,london bushy park,58.1,70.2,65.1,54.8,70.16,,27.5,,260.04,0,4,,12.3,,1017.1,-33.09275,27.7539
2005-3-11T0:0:0,london bushy park,57.3,71.7,64.4,54.6,71.52,,12.8,,256.52,0,4,,13.3,,1026.2,-33.09275,27.7539
2005-3-12T0:0:0,london bushy park,60.9,73.5,67.7,58.9,74.02,,8.2,,189.54,0,0,,12.9,,1023.4,-33.09275,27.7539
2005-3-13T0:0:0,london bushy park,61.8,75.3,69.3,60.9,75.4,,13.9,,135.6,0,0,,10.1,,1019.1,-33.09275,27.7539
2005-3-14T0:0:0,london bushy park,63.4,70.7,67.6,62.6,83.97,,8.1,,144.88,0,4,,12.9,,1019,-33.09275,27.7539
2005-3-15T0:0:0,london bushy park,60.9,77.1,70.3,63,78.41,,18.3,,128.08,0,0,,13.5,,1018,-33.09275,27.7539
2005-3-16T0:0:0,london bushy park,64.8,80.7,72,64.1,77.4,82.4,18.3,,52.2,0,0,,12.4,,1014.9,-33.09275,27.7539
2005-3-17T0:0:0,london bushy park,63.8,86.1,73.8,64.8,75.78,87.6,12.8,,130.28,0,0,,11.8,,1014.6,-33.09275,27.7539
2005-3-18T0:0:0,london bushy park,64.5,84.6,73.4,63.7,73.85,86.1,12.8,,94.16,0,0,,12.9,,1015.3,-33.09275,27.7539
2005-3-19T0:0:0,london bushy park,64.5,83.2,73.1,65.5,78.31,86.3,10.1,,104.79,0,0,,11.4,,1013.7,-33.09275,27.7539
2005-3-20T0:0:0,london bushy park,66.9,86.3,75.4,63.2,68.51,88.5,21.9,,141.4,0.1,4,,10.6,,1011.8,-33.09275,27.7539
2005-3-21T0:0:0,london bushy park,60.4,69.9,65.3,60.7,85.51,,18.1,,256.04,0.3,12,,7.2,,1021.2,-33.09275,27.7539
2005-3-22T0:0:0,london bushy park,60,77.1,68.4,61.4,79.13,,19.5,,132.35,0,4,,12.4,,1020.7,-33.09275,27.7539
2005-3-23T0:0:0,london bushy park,62.7,80.7,71.5,65.9,83.34,83.4,19.5,,57.12,0,0,,13,,1017.9,-33.09275,27.7539
2005-3-24T0:0:0,london bushy park,66.3,82.5,73,65.8,79.38,85.5,22.5,,67.96,0,0,,14.1,,1010.8,-33.09275,27.7539
2005-3-25T0:0:0,london bushy park,66.2,77.1,69.3,63.2,81.55,,22.5,,247.92,0,0,,12.2,,1010.9,-33.09275,27.7539
2005-3-26T0:0:0,london bushy park,67.6,75.3,70.1,66.5,88.67,,8.1,,196.96,0.2,4,,10.3,,1011.3,-33.09275,27.7539
2005-3-27T0:0:0,london bushy park,66.9,73.5,69.3,63.5,82.46,,15,,238.32,0.1,4.17,,11.6,,1011.1,-33.09275,27.7539
2005-3-27T23:0:0,london bushy park,60.9,71.7,65.9,56.7,73.47,,18.3,,243.75,0,4,,11.8,,1019.2,-33.09275,27.7539
2005-3-28T23:0:0,london bushy park,60.9,75.1,67.3,62.1,84.01,,20.8,,107.8,0,4,,11.8,,1015.4,-33.09275,27.7539
2005-3-29T23:0:0,london bushy park,58.6,72.8,65.2,55,70.38,,15,,255.4,0,0,,13.2,,1013.6,-33.09275,27.7539
2005-3-30T23:0:0,london bushy park,60,70.5,65.9,57.9,76.01,,16.1,,201.24,0,4,,11.9,,1017,-33.09275,27.7539
2005-3-31T23:0:0,london bushy park,58,72.8,64.1,61.8,92.41,,17.2,,224.24,1.2,12,,6.6,,1013.6,-33.09275,27.7539
2005-4-1T23:0:0,london bushy park,57.3,68.4,61,57.7,89.28,,16.1,,263.6,1.2,16,,9.8,,1025.2,-33.09275,27.7539
2005-4-2T23:0:0,london bushy park,59,75.3,66.4,61.7,85.55,,16.8,,136.08,0.1,4,,13.2,,1020.4,-33.09275,27.7539
2005-4-3T23:0:0,london bushy park,59.1,82.5,69.6,62.4,79.41,85.5,12.8,,225.81,0,0,,12.9,,1018.9,-33.09275,27.7539
2005-4-4T23:0:0,london bushy park,32.1,85.9,69.6,60.8,73.61,88.4,11.4,,78.75,0,0,,12.2,,1017.1,-33.09275,27.7539
2005-4-5T23:0:0,london bushy park,64.5,89.8,72.8,63.2,74.32,89.3,11.4,,216.17,0.5,4,,13,,1014.9,-33.09275,27.7539
2005-4-6T23:0:0,london bushy park,60.9,81.3,69.9,63.5,80.89,83.3,10.3,,111.32,0,0,,12.1,,1015.5,-33.09275,27.7539
2005-4-7T23:0:0,london bushy park,62.7,75.3,68.2,64.5,88.39,,11.4,,262.72,0,0,,10.3,,1018.9,-33.09275,27.7539
2005-4-8T23:0:0,london bushy park,66.3,75.3,69.3,66.1,89.94,,8.1,,156.44,0,0,,11.4,,1018,-33.09275,27.7539
2005-4-9T23:0:0,london bushy park,64.5,77.1,70.5,66.3,87.25,,15.9,,212.46,0,0,,11.4,,1012.9,-33.09275,27.7539
2005-4-10T23:0:0,london bushy park,66.3,73.5,69.9,65.7,87.27,,17.1,,157.76,2,16,,8.1,,1009.2,-33.09275,27.7539
2005-4-11T23:0:0,london bushy park,61.7,77.1,67,57.8,73.61,,25.1,,279.36,0.1,4,,11.6,,1011.8,-33.09275,27.7539
2005-4-12T23:0:0,london bushy park,56.9,69.9,64,53.5,69.97,,18.3,,270.67,0,4,,13.7,,1022.9,-33.09275,27.7539
2005-4-13T23:0:0,london bushy park,56.4,73.5,64.5,57.7,79.85,,16.1,,143.64,0,0,,13.6,,1022.4,-33.09275,27.7539
2005-4-14T23:0:0,london bushy park,60.7,77.1,67.9,61.2,79.89,,24.2,,44.24,0,0,,13.2,,1017.5,-33.09275,27.7539
2005-4-15T23:0:0,london bushy park,59.1,75.8,65.5,60.2,84.07,,21.9,,245.71,0,0,,13.7,,1013.6,-33.09275,27.7539
2005-4-16T23:0:0,london bushy park,56.5,78.9,67.7,61.6,82.24,,10.3,,222,0,4,,12.5,,1010.1,-33.09275,27.7539
2005-4-17T23:0:0,london bushy park,62.3,72,66.5,63.5,90.29,,10.3,,220.36,0.3,8,,9.3,,1008.1,-33.09275,27.7539
2005-4-18T23:0:0,london bushy park,60.4,80.7,67.8,59.3,76.2,80.9,17.2,,267.6,0.2,8,,11.2,,1007.5,-33.09275,27.7539
2005-4-19T23:0:0,london bushy park,55.5,71.8,62.1,44,55.74,,20.8,,271.4,0,0,,13.4,,1018,-33.09275,27.7539
2005-4-20T23:0:0,london bushy park,52.5,67.2,59.7,47.4,65.01,,11.4,,263.12,0,0,,12.6,,1020.7,-33.09275,27.7539
2005-4-21T23:0:0,london bushy park,51.9,71.7,61.6,52.2,72.59,,9.2,,274.24,0,0,,12.7,,1013.5,-33.09275,27.7539
2005-4-22T23:0:0,london bushy park,51.9,70.4,61.7,54.9,79.26,,10.3,,266.16,0,0,,13.2,,1012.1,-33.09275,27.7539
2005-4-23T23:0:0,london bushy park,55.5,69.9,61.7,51,68.92,,16.1,,259.2,0,0,,13.2,,1013.5,-33.09275,27.7539
2005-4-24T23:0:0,london bushy park,56.4,69.9,60.8,47.4,62.73,,17.2,,261.92,0,0,,13,,1018.6,-33.09275,27.7539
2005-4-25T23:0:0,london bushy park,55.4,68.1,60.3,53.9,79.83,,13.9,,270.2,0,0,,12.9,,1025.2,-33.09275,27.7539
2005-4-26T23:0:0,london bushy park,53.7,69.9,60.9,53.9,79.58,,13.9,,228.04,0,0,,13.1,,1026.7,-33.09275,27.7539
2005-4-27T23:0:0,london bushy park,51.9,70.2,61.8,56.8,84.58,,9.2,,274.32,0,0,,13.1,,1027.5,-33.09275,27.7539
2005-4-28T23:0:0,london bushy park,57.3,73.5,64,57.3,80.21,,11.5,,158.88,0,0,,13.2,,1026.3,-33.09275,27.7539
2005-4-29T23:0:0,london bushy park,59.1,73.5,65.2,56.8,75.25,,21.9,,39.44,0,0,,13.1,,1020.1,-33.09275,27.7539
2005-4-30T23:0:0,london bushy park,53.7,68.4,62.3,56.2,80.92,,19.5,,227.2,0,0,,12.9,,1017.1,-33.09275,27.7539
2005-5-1T23:0:0,london bushy park,59,62.7,60.7,56.4,86.53,,15,,185.52,0.2,8,,7.7,,1025,-33.09275,27.7539
2005-5-2T23:0:0,london bushy park,59.1,70,63.6,59.7,87.5,,16,,161.96,0,8,,12.2,,1017.6,-33.09275,27.7539
2005-5-3T23:0:0,london bushy park,57.3,71.7,63.2,57.3,81.73,,13.9,,263.92,0.1,12,,13.1,,1015.2,-33.09275,27.7539
2005-5-4T23:0:0,london bushy park,57.3,68.9,61.6,56.1,82.96,,10.4,,257.28,0,4,,12.5,,1015.5,-33.09275,27.7539
2005-5-5T23:0:0,london bushy park,55.4,69.9,61,52.1,74.37,,11.4,,288.68,0,0,,13,,1015,-33.09275,27.7539
2005-5-6T23:0:0,london bushy park,50.1,68.1,59.5,52,77.07,,10.3,,282.28,0,0,,12.9,,1019.7,-33.09275,27.7539
2005-5-7T23:0:0,london bushy park,55.5,73.5,61.7,53.4,76.11,,11.4,,250.25,0,0,,13.2,,1021.2,-33.09275,27.7539
2005-5-8T23:0:0,london bushy park,51.9,71.7,61.7,55.2,80.62,,9.2,,231.16,0,0,,13.1,,1022.6,-33.09275,27.7539
2005-5-9T23:0:0,london bushy park,51.9,84.3,66.8,50.8,60.57,82.6,13.9,,264.36,0,0,,12.8,,1017.9,-33.09275,27.7539
2005-5-10T23:0:0,london bushy park,64.5,93.5,76.2,45.9,35.61,89.7,12.8,,241.76,0,0,,13.1,,1013.1,-33.09275,27.7539
2005-5-11T23:0:0,london bushy park,55.5,93.3,74,50.1,48.88,89.7,15,,273.44,0,0,,11.6,,1011,-33.09275,27.7539
2005-5-12T23:0:0,london bushy park,59.4,75.3,64.7,55.3,73.14,,19.5,,254.6,0,4,,12.6,,1016.7,-33.09275,27.7539
2005-5-13T23:0:0,london bushy park,58.1,65,61,59,93.28,,13.9,,175.3,1,12,,2.7,,1022,-33.09275,27.7539
2005-5-14T23:0:0,london bushy park,53.7,69.9,63,55.6,77.91,,17.2,,286.6,0,8,,11,,1012.1,-33.09275,27.7539
2005-5-15T23:0:0,london bushy park,49.8,75.3,61.5,50.9,69.99,,12.8,,282.12,0,0,,12.7,,1013.1,-33.09275,27.7539
2005-5-16T23:0:0,london bushy park,60.9,86.3,68.9,45.5,44.85,83.1,13.9,,310.8,0,0,,12.8,,1011.5,-33.09275,27.7539
2005-5-17T23:0:0,london bushy park,58.4,76.2,64.6,49.5,61.23,,18,,272.4,0,0,,12.4,,1014.6,-33.09275,27.7539
2005-5-18T23:0:0,london bushy park,57,66.3,60.2,52.5,76.48,,15,,245.88,0,4,,13.4,,1026.7,-33.09275,27.7539
2005-5-19T23:0:0,london bushy park,56.7,69.9,62.5,56.9,82.89,,20.8,,62.48,0,4,,13.5,,1023.9,-33.09275,27.7539
2005-5-20T23:0:0,london bushy park,53.7,91.5,68.7,50.2,55.84,88.5,13.9,,252.12,0,0,,13.1,,1017,-33.09275,27.7539
2005-5-21T23:0:0,london bushy park,68.1,84.3,72.4,46.6,40.98,82.1,13.9,,281.4,0,0,,11.6,,1014.5,-33.09275,27.7539
2005-5-22T23:0:0,london bushy park,54.9,71.7,63.4,51.6,67.52,,20.8,,268.72,0.2,4,,10.3,,1017.5,-33.09275,27.7539
2005-5-23T23:0:0,london bushy park,50.3,66.3,57.5,45.9,67.13,,24.2,,266.24,0.1,8,,12.7,,1025.9,-33.09275,27.7539
2005-5-24T23:0:0,london bushy park,50.1,64.5,58,48.5,71.5,,10.3,,178.04,0,0,,13.2,,1026.4,-33.09275,27.7539
2005-5-25T23:0:0,london bushy park,51.9,71.7,60.8,50.6,70.16,,15,,131.24,0,0,,13.2,,1014.7,-33.09275,27.7539
2005-5-26T23:0:0,london bushy park,55.5,71.7,61.9,50.5,67,,11.3,,262.12,0,0,,12.4,,1013.4,-33.09275,27.7539
2005-5-27T23:0:0,london bushy park,57.3,68.1,61.9,58,87.2,,11.6,,160,0.2,8,,10.1,,1018,-33.09275,27.7539
2005-5-28T23:0:0,london bushy park,60.7,69.9,63,50.8,67.71,,25.3,,188.56,0.2,8,,10.6,,1010,-33.09275,27.7539
2005-5-29T23:0:0,london bushy park,53.7,71.8,62.3,46.8,59.42,,28.7,,275.52,0,4,,13.5,,1016.5,-33.09275,27.7539
2005-5-30T23:0:0,london bushy park,50.1,73.5,60.1,47.9,66.57,,12.8,,263.8,0,0,,13.1,,1014.8,-33.09275,27.7539
2005-5-31T23:0:0,london bushy park,51.9,71.5,58.8,45,63.99,,17.2,,295,0,0,,13.1,,1012.2,-33.09275,27.7539
2005-6-1T23:0:0,london bushy park,49.8,72.7,59,48.2,69.64,,8.1,,265.6,0,0,,11.7,,1015.2,-33.09275,27.7539
2005-6-2T23:0:0,london bushy park,50.1,69.9,58.7,47.3,68.45,,13.9,,290.72,0,0,,12.4,,1019.2,-33.09275,27.7539
2005-6-3T23:0:0,london bushy park,54.9,70.1,60.1,52.6,77.09,,17.2,,255.48,0,0,,13.9,,1018.5,-33.09275,27.7539
2005-6-4T23:0:0,london bushy park,50.1,64.5,56.6,48.9,76.36,,19.5,,254.38,0,0,,13.6,,1022.9,-33.09275,27.7539
2005-6-5T23:0:0,london bushy park,48,69.9,55.6,47,74.78,,11.2,,218,0,0,,13.1,,1014.4,-33.09275,27.7539
2005-6-6T23:0:0,london bushy park,48.3,68.4,59.1,50,73.39,,12.8,,246.48,0,0,,13,,1008.4,-33.09275,27.7539
2005-6-7T23:0:0,london bushy park,51.9,64.5,58.1,43.2,58.51,,23,,262.2,0,0,,13.5,,1013.9,-33.09275,27.7539
2005-6-8T23:0:0,london bushy park,46.5,62.7,53.9,36,52.55,,24.2,,273.88,0,0,,13.6,,1022.1,-33.09275,27.7539
2005-6-9T23:0:0,london bushy park,41.1,62.7,51.6,31.7,48.6,,16.1,,292.48,0,0,,13.1,,1024.7,-33.09275,27.7539
2005-6-10T23:0:0,london bushy park,38.6,65.1,52.1,35.9,56.89,,11.4,,212.44,0,0,,12.7,,1021.7,-33.09275,27.7539
2005-6-11T23:0:0,london bushy park,51.5,82.5,65.2,45.6,51.85,80.9,17.2,,279.28,0,4,,13,,1008.8,-33.09275,27.7539
2005-6-12T23:0:0,london bushy park,46.5,66.3,56.1,37.1,50.3,,20.8,,288.04,0,4,,13.1,,1013.5,-33.09275,27.7539
2005-6-13T23:0:0,london bushy park,42.9,69.9,57.7,37.9,52.79,,23,,281.92,0,0,,12.8,,1014.6,-33.09275,27.7539
2005-6-14T23:0:0,london bushy park,46.5,64.5,54.8,39.4,58.67,,23,,294.32,0,4,,11.6,,1022.6,-33.09275,27.7539
2005-6-15T23:0:0,london bushy park,48.3,68.1,57,41.9,60.36,,15,,276.24,0,0,,12.7,,1022,-33.09275,27.7539
2005-6-16T23:0:0,london bushy park,44.7,69.9,55.2,44.3,68.99,,9.2,,257.68,0,0,,12.2,,1022.8,-33.09275,27.7539
2005-6-17T23:0:0,london bushy park,44.6,76.8,59.9,41.9,54.36,,11.4,,276.68,0,0,,11.8,,1017.4,-33.09275,27.7539
